ligID,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,maxring,newmw,newsmiles,aa,dipep,linear_peptide,macrocycle,target_id,target_comment,ligand,SMILES,Type,Action,assay_summary
664,441.9921505800001,443.3950000000001,4,0,6,0,6,26,41,7,0,0.10526315789473684,4,4,0,0,3,3,0,0,0,0,0,0,168.01012028675422,43.6,5.504700000000004,110.377,16.967371660365924,10.694809129027194,6.213797238244028,6.213797238244028,4.36008404635969,13.748381959395768,8.036559488561458,3.7860764966762286,3.7860764966762286,2.5094231296611387,-1.9599999999999995,17.45364097895732,8.157624283361866,4.05697319363758,5.4761632878085384,6,443.3950000000001,Brc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1733721,Brc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,Inactive,Inactive,CHEMBL1738393 (EC50 '>' 32000 nM)
677,391.2372105479999,391.5190000000002,6,1,3,1,6,29,58,6,0,0.391304347826087,4,3,1,1,2,1,1,1,0,0,0,0,171.96502193817537,57.42,3.6892000000000023,116.86980000000004,17.630510851262944,10.120106653908998,5.5291469675217035,5.5291469675217035,3.66336681045375,17.630510851262944,10.120106653908998,5.5291469675217035,5.5291469675217035,3.66336681045375,-2.859999999999999,19.456155788753694,7.519260781847271,3.9823729349071297,5.044686523720222,6,391.5190000000002,CN1CCN(c2nnc(-c3ccc(C(C)(C)C)cc3)n2-c2cccc(O)c2)CC1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL211669,CN1CCN(c2nnc(-c3ccc(C(C)(C)C)cc3)n2-c2cccc(O)c2)CC1,Inactive,Inactive,CHEMBL869296 (Ki '>' 10000 nM)
680,364.081638512,364.4990000000001,4,0,6,0,6,25,41,6,0,0.10526315789473684,4,4,0,0,3,3,0,0,0,0,0,0,154.14257268111288,43.6,4.742200000000003,102.677,15.08076091743162,9.802145020442268,5.614699123091608,5.614699123091608,4.089355451142646,13.447767755576168,7.936893649533886,3.7156438945620422,3.7156438945620422,2.503027290963214,-2.4399999999999986,16.05147362001955,7.630403592249659,3.8050512806887022,4.899168878843913,6,364.4990000000001,c1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1705984,c1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,Inactive,Inactive,CHEMBL1738393 (EC50 '>' 32000 nM)
684,448.99345898,450.75000000000006,5,3,5,3,3,27,42,10,1,0.17647058823529413,2,2,0,0,0,0,0,0,0,0,1,1,175.6719761086949,62.39,4.734800000000003,109.59709999999998,16.801495655494396,9.1507478277472,4.0543590576245,4.0543590576245,2.47690586152507,13.717212236511308,7.608606118255652,3.1797921841027983,3.1797921841027983,1.9138767657755635,-1.7999999999999994,21.499516345201325,9.939721009737184,7.761562890462305,7.914784974651319,6,450.75000000000006,O=C(NC(NC(=S)Nc1ccc(F)cc1)C(Cl)(Cl)Cl)OCc1ccccc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1718305,O=C(NC(NC(=S)Nc1ccc(F)cc1)C(Cl)(Cl)Cl)OCc1ccccc1,Inactive,Inactive,CHEMBL1737996 (EC50 '>' 32000 nM)
685,812.4625190199998,813.0559999999997,11,0,19,0,10,60,120,11,0,0.4693877551020408,7,5,2,2,4,2,2,2,0,0,0,0,353.50944662982005,123.7,9.091440000000004,237.8428999999992,35.44956241770475,22.082983459562953,12.834939537763203,12.834939537763203,9.425138776170137,35.44956241770475,22.082983459562953,12.834939537763203,12.834939537763203,9.425138776170137,-5.099999999999999,43.00463733650416,20.441548027391946,10.07921428627006,14.651355991912045,6,813.0559999999997,Cc1nc2nc(C)n(CCN3CCOCC3)c(=O)c2c(-c2cccc([N+](=O)[O-])c2)c1C(=O)CCCCCCCCCCN1CCC(c2ccccc2)(c2ccccc2)CC1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1722228,Cc1nc2nc(C)n(CCN3CCOCC3)c(=O)c2c(-c2cccc([N+](=O)[O-])c2)c1C(=O)CCCCCCCCCCN1CCC(c2ccccc2)(c2ccccc2)CC1.Cl,Inactive,Inactive,CHEMBL1794457 (EC50 '>' 92365 nM)
686,582.2842203160001,582.7010000000001,9,3,10,3,5,43,81,9,3,0.3235294117647059,5,4,1,1,1,1,0,0,0,0,1,1,251.11098972896232,112.76,5.909400000000005,167.53709999999958,24.81399950359333,14.646260173370974,7.932568943520296,7.932568943520296,5.839288822887329,24.81399950359333,14.646260173370974,7.932568943520296,7.932568943520296,5.839288822887329,-4.789999999999999,29.69379277785551,13.457967192057495,6.8256249890415495,9.293443930514728,6,582.7010000000001,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)Cc2c[nH]c3ccccc23)c2ccc(NC(C)=O)cc2)cc1OC,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1463367,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)Cc2c[nH]c3ccccc23)c2ccc(NC(C)=O)cc2)cc1OC,Inactive,Inactive,CHEMBL1794457 (EC50 '>' 92470 nM)
693,398.166413692,398.52800000000013,5,0,7,0,5,28,54,6,1,0.3636363636363637,3,2,1,1,1,0,1,1,0,0,0,0,170.2989660564841,51.129999999999995,4.632800000000004,115.04700000000004,17.584039430859747,10.327805344039623,5.674396372741955,5.674396372741955,3.950326226639742,16.76754284993202,9.342206784386136,4.713235709917413,4.713235709917413,3.023014270766808,-2.47,20.269054406717288,9.148362911215028,4.6778437801340225,6.622452342136142,6,398.52800000000013,COc1ccc(CCN2C(=O)CS/C2=N\c2ccc(C(C)C)cc2)cc1OC,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1966192,COc1ccc(CCN2C(=O)CS/C2=N\c2ccc(C(C)C)cc2)cc1OC,Inactive,Inactive,CHEMBL1613888 (EC50 '>' 32000 nM)
708,293.10519334,293.322,4,2,3,2,4,22,37,4,0,0.05555555555555555,3,3,0,0,1,1,0,0,0,0,0,0,127.4970458831472,62.58,3.8250000000000024,86.99460000000002,12.023391768859998,6.810217639310508,3.370812625980967,3.370812625980967,2.218832587258589,12.023391768859998,6.810217639310508,3.370812625980967,3.370812625980967,2.218832587258589,-3.01,13.9496211903352,5.773843252852653,2.716361072638753,3.661042099530331,6,293.322,COc1cc(/C=C/c2ccc3cccc(O)c3n2)ccc1O,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1370719,COc1cc(/C=C/c2ccc3cccc(O)c3n2)ccc1O,Inactive,Inactive,CHEMBL1613888 (EC50 '>' 32000 nM)
709,369.205241724,369.465,6,1,7,1,4,27,54,6,2,0.47619047619047616,3,2,1,1,2,2,0,0,0,0,1,1,159.50868884371337,75.44,3.544500000000003,101.91320000000005,15.9806149030278,9.606723958857174,5.4869497134467045,5.4869497134467045,3.5413473391751045,15.9806149030278,9.606723958857174,5.4869497134467045,5.4869497134467045,3.5413473391751045,-2.63,19.14047425647875,8.374222290471389,4.2065286871197225,5.936540228474006,6,369.465,CCC(C)(C(=O)NC1CCCC1)N(Cc1ccco1)C(=O)c1ccccn1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1391435,CCC(C)(C(=O)NC1CCCC1)N(Cc1ccco1)C(=O)c1ccccn1,Inactive,Inactive,CHEMBL1613888 (EC50 '>' 32000 nM)
710,384.216140756,384.48,7,1,7,1,5,28,56,7,2,0.5238095238095238,3,2,1,1,2,2,0,0,0,0,1,1,165.09327893905646,88.33,3.329600000000002,104.32520000000004,16.55758501052468,9.956455071684829,5.6352316401597395,5.6352316401597395,3.6383884147695382,16.55758501052468,9.956455071684829,5.6352316401597395,5.6352316401597395,3.6383884147695382,-2.7,20.04507909672745,8.993330788266334,4.402819861001867,6.438286678351175,6,384.48,CCC(C)(C(=O)NC1CCCCC1)N(Cc1ccco1)C(=O)c1cnccn1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1391476,CCC(C)(C(=O)NC1CCCCC1)N(Cc1ccco1)C(=O)c1cnccn1,Inactive,Inactive,CHEMBL1613888 (EC50 '>' 32000 nM)
717,378.097288576,378.5260000000001,4,0,6,0,6,26,44,6,0,0.15,4,4,0,0,3,3,0,0,0,0,0,0,160.50751479550948,43.6,5.050620000000003,107.414,16.003410648241992,10.212828622965228,5.892476900869385,5.892476900869385,4.199423877672367,14.37041748638654,8.347577252056844,3.993421672339819,3.993421672339819,2.613095717492934,-2.4399999999999986,16.99798083901873,7.8455651690934625,3.8648943001609464,5.129183323673977,6,378.5260000000001,Cc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1705658,Cc1ccc(CSc2nnc(-c3ccccn3)n2Cc2cccs2)cc1,Inactive,Inactive,CHEMBL1737856 (IC50 '>' 32000 nM)
718,362.120132196,362.45800000000014,5,0,6,0,6,26,44,6,0,0.15,4,4,0,0,3,3,0,0,0,0,0,0,155.66148078917482,56.74,4.582120000000003,101.803,15.186914067314268,9.333175811710332,5.031327658601596,5.031327658601596,3.5067266880246613,14.37041748638654,8.347577252056844,3.993421672339819,3.993421672339819,2.613095717492934,-2.859999999999999,16.59997451191249,7.575499712273091,3.7000853624373864,4.836657774566681,6,362.45800000000014,Cc1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1725867,Cc1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1,Inactive,Inactive,CHEMBL1737856 (IC50 '>' 32000 nM)
728,492.22603674399994,492.57200000000034,8,3,5,3,7,36,68,8,1,0.5357142857142857,7,2,5,3,3,1,1,2,1,2,6,0,209.31046177549183,106.61,2.5806000000000004,130.34640000000002,20.33876354747272,13.008364166312385,9.550848928520342,9.550848928520342,7.736471826284419,20.33876354747272,13.008364166312385,9.550848928520342,9.550848928520342,7.736471826284419,-2.81,22.392298704937268,7.600059193670177,2.8319973823365703,4.727299878885201,6,492.57200000000034,CN(C(=O)/C=C/c1ccco1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL4093632,CN(C(=O)/C=C/c1ccco1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Inactive,Inactive,CHEMBL4057029 (EC50 '=' 14200 nM)
735,532.0940366,532.5300000000003,10,1,6,1,9,38,58,11,0,0.1111111111111111,5,4,1,0,2,2,0,0,0,0,0,0,216.41369646516392,141.59999999999997,3.5512200000000025,133.54349999999994,20.995904532874885,12.769281621692588,7.870225720134992,7.870225720134992,5.774123595777736,20.17940795194716,11.32921829289195,6.142354386094884,6.142354386094884,4.275475866990041,-4.77,24.903757563545177,9.270660855356672,3.928830582159141,6.075639220938182,6,532.5300000000003,COC(=O)c1cc2c(n1S(=O)(=O)c1ccc(C)cc1)C(=O)C(=O)c1[nH]cc(C(=O)OCc3ccccc3)c1-2,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1700880,COC(=O)c1cc2c(n1S(=O)(=O)c1ccc(C)cc1)C(=O)C(=O)c1[nH]cc(C(=O)OCc3ccccc3)c1-2,Inactive,Inactive,CHEMBL1794457 (EC50 '>' 92365 nM)
739,482.24168680799994,482.57700000000034,8,3,5,3,6,35,69,8,1,0.6666666666666666,6,1,5,4,2,0,2,2,0,2,5,0,204.45296665130567,118.38,1.8463000000000005,125.85940000000008,19.98754610745733,13.054998356544251,9.626612055225994,9.626612055225994,7.675710816926912,19.98754610745733,13.054998356544251,9.626612055225994,9.626612055225994,7.675710816926912,-2.45,22.978931863595985,8.031441452253326,3.5134777124772945,5.272969882793987,6,482.57700000000034,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)C[C@@H]1CC(=O)N1CCC[C@H]1C(=O)O,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL4110715,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)C[C@@H]1CC(=O)N1CCC[C@H]1C(=O)O,Inactive,Inactive,CHEMBL3888720 (EC50 '>' 2e+05 nM)
740,412.236207504,412.5300000000004,6,3,4,3,5,30,62,6,1,0.6666666666666666,5,1,4,3,1,0,1,1,0,2,4,0,177.19824412281,89.87,1.9051999999999991,112.15030000000006,17.856443501247362,11.35255966150143,8.079294221108228,8.079294221108228,6.224034958714357,17.856443501247362,11.35255966150143,8.079294221108228,8.079294221108228,6.224034958714357,-1.9199999999999997,20.009014744933182,6.790814745599941,2.910141615592277,4.5292504124939645,6,412.5300000000004,CC(C)C(=O)N[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL3928981,CC(C)C(=O)N[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O,Inactive,Inactive,CHEMBL3888720 (EC50 '>' 2e+05 nM)
743,457.2100523319999,457.52300000000025,8,3,7,3,6,33,64,8,0,0.64,5,1,4,3,1,0,1,1,0,2,3,0,192.0826251353452,124.37,2.0032,117.20740000000008,18.879666701668892,11.73145576051795,8.722984458661577,8.722984458661577,7.021843792020861,18.879666701668892,11.73145576051795,8.722984458661577,8.722984458661577,7.021843792020861,-2.4499999999999997,22.347558436880217,7.531899072907946,3.372506231765672,5.100592565833159,6,457.52300000000025,COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CC(CC(=O)O)(CC(=O)O)C(=O)C3,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL4110693,COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CC(CC(=O)O)(CC(=O)O)C(=O)C3,Inactive,Inactive,CHEMBL3888720 (EC50 '=' 14670.57 nM)
747,510.1889825399999,510.5390000000002,9,0,4,0,9,37,67,9,0,0.5357142857142857,5,2,3,3,2,1,1,1,0,0,7,0,213.3369919313929,126.18000000000002,3.6635000000000018,128.15350000000004,21.276164430817214,12.51377095634878,8.857229567162154,8.857229567162154,7.22768629982577,21.276164430817214,12.51377095634878,8.857229567162154,8.857229567162154,7.22768629982577,-3.4899999999999993,25.171798033987344,8.81575414436443,3.8629287983317777,5.997523860519684,6,510.5390000000002,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](C(=O)c3cc4ccccc4o3)C[C@]21C,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL2022303,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](C(=O)c3cc4ccccc4o3)C[C@]21C,Inactive,Inactive,CHEMBL2026565 (Ki '>' 10000 nM)
749,393.241627232,393.5310000000001,5,0,7,0,5,29,60,5,0,0.5416666666666666,4,2,2,2,2,1,1,1,0,0,0,0,173.0602215817021,55.32,4.397420000000004,113.12300000000006,17.56355028243391,10.859983851433952,6.395415202812503,6.395415202812503,4.447001893868581,17.56355028243391,10.859983851433952,6.395415202812503,6.395415202812503,4.447001893868581,-2.2699999999999996,20.021135863538753,8.618312415529202,4.665059384553495,5.949944958128724,6,393.5310000000001,CCOC(=O)C1(CC2CC2)CCN(Cc2cnc(-c3ccccc3C)nc2)CC1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1720300,CCOC(=O)C1(CC2CC2)CCN(Cc2cnc(-c3ccccc3C)nc2)CC1,Inactive,Inactive,CHEMBL1794457 (EC50 '>' 92489 nM)
750,480.14674086800005,480.5460000000002,9,0,9,0,7,34,58,10,2,0.2916666666666667,4,3,1,1,2,1,1,1,0,0,1,1,200.29348315152424,105.88,3.746400000000002,128.39940000000004,19.441227572729364,11.663127827498156,6.525504464498417,6.525504464498417,4.7374002426584845,18.62473099180164,10.783475016243262,5.661900807377428,5.661900807377428,3.872020854464592,-3.629999999999999,23.52557633381823,10.534546601525216,5.2922641938310555,7.2891553004807905,6,480.5460000000002,COCCN(C(=O)C1CC(=O)N(Cc2ccccc2)C1)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1473706,COCCN(C(=O)C1CC(=O)N(Cc2ccccc2)C1)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,Inactive,Inactive,CHEMBL1794457 (EC50 '=' 22850 nM)
751,591.358299992,592.7040000000002,7,3,12,2,5,40,91,9,0,0.7419354838709677,4,1,3,2,3,0,2,3,0,0,5,0,252.103893835539,75.19,5.646870000000005,169.5900999999996,26.92577558850651,16.1320930319358,10.395868712151133,10.395868712151133,7.122206598112692,25.413917696469607,15.376164085917344,9.656839433413111,9.656839433413111,6.801518214068032,-1.6999999999999993,31.240381898234727,13.517222345981532,6.843447574697149,10.557079707295385,6,592.7040000000002,CC[C@@H](C)[C@@H]1CN([C@@H](CN2CCC[C@H]2CN2C(N)=NC[C@H]2C(C)C)C(C)C)C(=N)N1CCc1ccc(Cl)c(Cl)c1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1705302,CC[C@@H](C)[C@@H]1CN([C@@H](CN2CCC[C@H]2CN2C(N)=NC[C@H]2C(C)C)C(C)C)C(=N)N1CCc1ccc(Cl)c(Cl)c1,Inactive,Inactive,CHEMBL1794457 (EC50 '=' 10948 nM)
752,334.215746832,334.4670000000001,4,1,5,1,3,25,51,4,0,0.380952380952381,4,3,1,1,3,2,1,1,0,0,0,0,149.03234336130737,35.16,3.837600000000003,104.02070000000003,14.910190408322718,9.304824153201428,5.143188680264788,5.143188680264788,3.7106789396286417,14.910190408322718,9.304824153201428,5.143188680264788,5.143188680264788,3.7106789396286417,-2.3299999999999996,16.155395908544655,7.27668618489787,3.5395246294393687,4.702309848770499,6,334.4670000000001,CCCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL28833,CCCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Inactive,Inactive,CHEMBL756353 (Ki '>' 10000 nM)
771,390.167853172,390.4320000000002,7,1,2,1,7,28,54,7,0,0.6666666666666666,4,1,3,3,2,1,1,1,0,0,7,0,162.9181453790695,103.04,2.4292999999999996,95.72280000000003,16.343932616546336,9.743034444475503,7.523439226835098,7.523439226835098,6.172740785521905,16.343932616546336,9.743034444475503,7.523439226835098,7.523439226835098,6.172740785521905,-2.15,19.17881184877256,6.439971855498316,2.5522779665394055,4.411107447428319,6,390.4320000000002,COC(=O)[C@@H]1C[C@H](O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL424698 SALVINORIN B,COC(=O)[C@@H]1C[C@H](O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,Inactive,Inactive,CHEMBL890201 (Ki '>' 10000 nM)
777,448.99345898,450.75000000000006,5,3,5,3,3,27,42,10,1,0.17647058823529413,2,2,0,0,0,0,0,0,0,0,1,1,175.6719761086949,62.39,4.734800000000003,109.59709999999998,16.801495655494396,9.1507478277472,4.0543590576245,4.0543590576245,2.47690586152507,13.717212236511308,7.608606118255652,3.1797921841027983,3.1797921841027983,1.9138767657755635,-1.7999999999999994,21.499516345201325,9.939721009737184,7.761562890462305,7.914784974651319,6,450.75000000000006,O=C(NC(NC(=S)Nc1ccc(F)cc1)C(Cl)(Cl)Cl)OCc1ccccc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1718305,O=C(NC(NC(=S)Nc1ccc(F)cc1)C(Cl)(Cl)Cl)OCc1ccccc1,Inactive,Inactive,CHEMBL1738425 (IC50 '>' 32000 nM)
779,428.2787410119999,428.5770000000002,7,3,6,2,4,31,67,7,3,0.6666666666666666,4,1,3,3,2,0,2,2,0,2,3,0,184.8288773686701,87.9,2.9897,120.09060000000008,18.75663578496669,11.688182899690403,7.311938207870013,7.311938207870013,5.624913159032462,18.75663578496669,11.688182899690403,7.311938207870013,7.311938207870013,5.624913159032462,-2.2799999999999994,21.93332784181894,9.46790060691232,5.318180345091284,6.698792515650466,6,428.5770000000002,CN(C)C(=O)N[C@H]1CC[C@H](CN2[C@@H]3CC[C@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)CC1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL1223817,CN(C)C(=O)N[C@H]1CC[C@H](CN2[C@@H]3CC[C@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)CC1,Inactive,Inactive,CHEMBL1225862 (IC50 '>' 30000 nM)
781,531.2499989959999,532.0810000000001,8,4,8,3,7,37,75,9,1,0.5357142857142857,4,2,2,2,1,0,1,1,0,0,4,0,223.56515316731455,106.28000000000002,3.8365000000000022,144.3733999999999,22.591670713271693,13.224029405788905,8.23734647969637,8.23734647969637,5.930060900107643,21.835741767253236,12.846064932779678,7.910019644342383,7.910019644342383,5.766397482430647,-2.52,27.513066087754805,11.899899474082552,5.981024215441163,8.848722180218159,6,532.0810000000001,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL570487,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,Inactive,Inactive,CHEMBL1048159 (IC50 '>' 10000 nM)
782,351.231062548,351.4940000000002,4,1,6,1,3,26,55,4,1,0.4090909090909091,3,2,1,1,1,0,1,1,0,0,0,0,156.36313894005642,35.580000000000005,4.058700000000003,108.16620000000006,15.818818860479327,9.685466692318952,5.1512689397615175,5.1512689397615175,3.682191734057984,15.818818860479327,9.685466692318952,5.1512689397615175,5.1512689397615175,3.682191734057984,-2.329999999999999,18.46075934416159,8.85649046608557,4.074267697880449,6.2883668895487395,6,351.4940000000002,CCN(CC)C(=O)c1ccc(N(c2ccccc2)C2CCNCC2)cc1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL66755,CCN(CC)C(=O)c1ccc(N(c2ccccc2)C2CCNCC2)cc1,Inactive,Inactive,CHEMBL756358 (Ki '>' 10000 nM)
784,533.0774852119999,534.8200000000004,8,1,3,1,8,34,60,11,0,0.6521739130434783,4,1,3,3,2,1,1,1,0,0,7,0,211.5624907650834,115.89,4.801070000000005,122.60570000000004,21.206647568593286,12.125502088897315,8.535671291798128,8.535671291798128,6.605956661929104,18.93886073053792,10.991608669869636,8.020742912098068,8.020742912098068,6.472326040972892,-1.77,25.326722249128206,8.71366354449426,4.012566042483274,6.490839304816474,6,534.8200000000004,COC(=O)[C@@H]1C[C@H](OC(=N)C(Cl)(Cl)Cl)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL190902,COC(=O)[C@@H]1C[C@H](OC(=N)C(Cl)(Cl)Cl)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,Inactive,Inactive,CHEMBL838703 (Ki '>' 10000 nM)
785,308.20999275599996,308.4220000000001,5,1,7,1,5,22,50,5,0,0.6470588235294118,2,1,1,1,1,0,1,1,0,0,1,0,132.98092677594698,45.17,1.1740999999999997,86.58880000000006,13.649336720060818,7.932448452074769,4.277306586105284,4.277306586105284,3.0060109799968187,13.649336720060818,7.932448452074769,4.277306586105284,4.277306586105284,3.0060109799968187,-0.98,17.375056628397438,9.224627468602268,5.036024130455272,7.285382938310678,7,308.4220000000001,COC(CN1CCCN(Cc2ccccc2)[C@@H](CO)C1)OC,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL518434,COC(CN1CCCN(Cc2ccccc2)[C@@H](CO)C1)OC,Inactive,Inactive,CHEMBL965827 (IC50 '>' 10000 nM)
787,328.25146364399995,328.50000000000017,3,2,4,1,2,24,56,3,1,0.6666666666666666,3,1,2,2,1,0,1,1,0,0,0,0,146.1551189956475,46.33,3.7203000000000026,98.70540000000008,15.208468558162838,9.622271118885124,6.650192261121124,6.650192261121124,4.8388238803598975,15.208468558162838,9.622271118885124,6.650192261121124,6.650192261121124,4.8388238803598975,-1.35,17.47230332155244,7.264051997663113,3.36883295008392,5.288321660279119,6,328.50000000000017,CC(C)C1CCC(N2CCC(C(N)=O)(c3ccccc3)CC2)CC1,FALSE,FALSE,FALSE,FALSE,MOR,chembl CHEMBL233 Mu opioid receptor SINGLE PROTEIN,CHEMBL272896,CC(C)C1CCC(N2CCC(C(N)=O)(c3ccccc3)CC2)CC1,Inactive,Inactive,CHEMBL930990 (Ki '>' 10000 nM)
